text,label
one teach ship cars,0
sign maturity start saying big things actually start understanding small things NICE EVENING BSLVYL,0
Yeah confirmed staying weekend,0
said ü dun haf passport smth like dat ü juz send email account,0
Multiply numbers independently count decimal points division push decimal places like showed,0
lovely night wake see message hope smile knowing great morning,0
Ard 4 lor,0
right Meanwhile hows project twins comin,0
sent maga money yesterday oh,0
Hi 07734396839 IBH Customer Loyalty Offer NEW NOKIA6600 Mobile £10 TXTAUCTIONTxt wordSTART No81151 get Now4T,1
Heart empty without love Mind empty without wisdom Eyes r empty without dreams amp Life empty without frnds Alwys Touch Good night amp sweet dreams,0
hot n horny willing live local text reply hear strt back 150p per msg Netcollex LtdHelpDesk 02085076972 reply Stop end,1
ride equally uneventful many pesky cyclists around time night,0
wereare free give Otherwise nalla adi entey nattil kittum,0
Ive sent wife text buy shell tell relax go get wkend,0
escape theatre Going watch KAVALAN minutes,0
much would cost hire hitman,0
anything lor,0
Sorry Ill call later,0
want New Nokia 3510i Colour Phone Delivered Tomorrow 200 FREE minutes mobile 100 FREE text FREE camcorder Reply Call 08000930705,1
Huh cant go 2 ur house empty handed right,0
Good morning princess Happy New Year,0
Congratulations YOUVE Youre Winner August £1000 Prize Draw Call 09066660100 Prize Code 2309,1
Aight well head,0
wat r u Busy wif work,0
know mood today,0
Jay told already,0
Cps causing outages conserve energy,0
Im sure checking happening around area,0
Hey morning come ask pa,0
Jordan got voted last nite,0
means got epi shes fine Shes,0
idea,0
Pls come quick cant bare,0
Joys father John John Joys father u ans ths hav ltgt IQ Tis IAS question try answer,0
Call unable cal Lets meet bhaskar deep,0
Ill meet library,0
K roommate also wants dubsack another friend may also want plan bringing extra Ill tell know sure,0
Depends individual lor e hair dresser say pretty parents say look gong U kaypoh also dunno wat collecting,0
Ok c ü,0
enjoy watching playing football basketball Anything outdoors,0
please ask macho price range want something new used plus interfued blackberry bold ltgt bb,0
Sorry sent blank msg Yup trying 2 serious studying,0
Hey check da listed da,0
8007 25p 4 Alfie Moons Children Need song ur mob Tell ur m8s Txt TONE CHARITY 8007 nokias POLY CHARITY polys zed 08701417012 profit 2 charity,1
meant apology texting get drugs ltgt night,0
means february april ill getting place stay dont hustle back forth audition season since sister moved away harlem,0
Goin workout lor Muz lose e fats,0
Damn poor zac doesnt stand chance,0
messageno responcewhat happend,0
want tel u one thing u mistake k MESSAGE SENT,0
Yeah right Ill bring tape measure fri,0
Still chance search hard get itlet try,0
Meeting u work Tel shall work tomorrow,0
head straight,0
Get official ENGLAND poly ringtone colour flag yer mobile tonights game Text TONE FLAG 84199 Optout txt ENG STOP Box39822 W111WX £150,1
Thank princess sexy,0
Oooh got plenty,0
Hui xin da lib,0
big difference ltgt versus ltgt every ltgt hrs,0
make cry stuff happens top everything else pushes edge dont underdtand often cry sorry sorry life,0
2 BABE FEEL LETS 4GET ITBOTH TRY CHEER UPNOT FIT SOO MUCHXXLOVE U LOCAXX,0
know hook means right,0
Customer service announcement recently tried make delivery unable please call 07090298926 reschedule Ref9307622,1
Wats da model num ur phone,0
Hes really skateboarding despite fact gets thrown winds bandages shit arms every five minutes,0
stop club tones replying STOP MIX See mytonecomenjoy html terms Club tones cost GBP450week MFL PO Box 1146 MK45 2WT 23,1
house e sky quite dark liao raining got excuse 2 run already rite Hee,0
Sorry left phone upstairs OK might hectic would birds one fell swoop date,0
Thought didnt see,0
wamma get laidwant real doggin locations sent direct mobile join UKs largest dogging network txt dogs 69696 nownyt ec2a 3lp £150msg,1
Carlos says pick later yeah set,0
Hey babe friend cancel still visit,0
per request Maangalyam Alaipayuthe set callertune Callers Press 9 copy friends Callertune,0
Hmm ill think ok youre forgiven,0
hoping get away 7 Langport still town tonight,0
Want send virtual hug need one,0
Probably still going stuff,0
issues right Ill fix tomorrow,0
come people,0
Senthil group company Apnt 5pm,0
Oh really make air Whats talent,0
Studying ill free next weekend,0
R u yet Im wearing blue shirt n black pants,0
Waiti come ltgt min,0
reach ur home ltgt minutes,0
Well great weekend,0
langport Sorry Ill probably bed 9pm sucks ill xmas go2sri lanka,0
Frnd juz wordnot merely relationshipits silent promise says Wherevr Whenevr Forevr Gudnyt dear,0
Huh 6 also cannot many mistakes,0
Ha U jus ate honey ar sweet,0
Im turning phone moms telling everyone cancer sister wont stop calling hurts talk Cant put See u u get home Love u,0
Honey Sweetheart Darling Sexy buns Sugar plum Loverboy miss boytoy smacks ass go gym,0
Thanks loving rock,0
Yeah imma come cause jay wants drugs,0
Ok thanx Take care,0
Yup Thk u oso boring wat,0
came look flat seems ok 50s away alot wiv work Got woman coming 630,0
Moji informed saved lives Thanks,0
Nokia 7250i get win FREE auction take part send Nokia 86021 HGSuite3422Lands RowW1JHL 16,1
Whos class,0
Hey r ü still online Ive finished formatting,0
Great attracts brothas,0
Promotion Number 8714714 UR awarded City Break could WIN £200 Summer Shopping spree every WK Txt STORE 88039 SkilGme TsCs087147403231WinawkAge16 £150perWKsub,1
Stupidits possible,0
cant pick phone right Pls send message,0
LOL happens Vegas stays vegas,0
Hello hello hi lou sorry took long 2 reply left mobile friends Lancaster got bak Neway im sorry couldnt make ur bday 2 hun,0
use soc use home Ü dunno 2 type word ar,0
Dad says hurry hell,0
Wake ltgt morning,0
get class bsn like ltgt minutes know advising,0
Great shoot big loads get ready,0
Ill meet lobby,0
still coming tonight,0
happen dear tell,0
Sir waiting call free please call,0
movies laptop,0
texted finished long time ago showered erything,0
Ok im sure time finish tomorrow wanna spend evening cos would vewy vewy lubly Love xxx,0
Hello per request ltgt Rs5 transfered,0
tirupur call da,0
winner specially selected receive £1000 cash £2000 award Speak live operator claim call 087147123779am7pm Cost 10p,1
Sbut luck2 catches put,0
noe ü specify da domain nusstu Ü still sch,0
Ohi asked fun Hahatake care ü,0
Shall get pouch,0
Hey loverboy love tell look picture ache feel legs Fuck want need crave,0
boy sweet words left morning sighs goes day love start studying,0
Kent vale lor Ü wait 4 ar,0
Ok good making money,0
Reading gud habit Nan bari hudgi yorge pataistha ertini kano,0
Aight still want get money,0
Free Top ringtone sub weekly ringtoneget 1st week freesend SUBPOLY 816183 per weekstop sms08718727870,1
Okok okthenwhats ur todays plan,0
TOWN V IMPORTANT,0
Sorry pa dont knw ru pa,0
Wat u,0
meeting ü rite ill go home lor ü dun feel like comin ok,0
Oh get paid outstanding one commercial Hasbroin AUGUST made us jump many hoops get paid Still,0
lateso call tomorrow morningtake care sweet dreamsu meummifyingbye,0
Networking technical support associate,0
Im gonna rip uterus,0
Cool like swimming pool jacuzzi house,0
Thanks ringtone order reference number X49 mobile charged 450 tone arrive please call customer services 09065989182 colourredtextcolourTXTstar,1
Yeah gang ready,0
Blank Blank wat blank Lol,0
Im movie Collect car oredi,0
left already orchard,0
Hi 2nights ur lucky night Uve invited 2 XCHAT Uks wildest chat Txt CHAT 86688 150pMsgrcvdHGSuite3422LandsRowW1J6HL LDN 18yrs,1
Nothing splwat abt u whr ru,0
chikku nt yet Ya im free,0
Aldrine rakhesh ex RTM herepls callurgent,0
search 4 happiness 1 main sources unhappiness Accept life way comes U find happiness every moment u live,0
Im home Please call,0
guess could good excuse lol,0
Isnt frnd necesity life imagine urself witout frnd hwd u feel ur colleg watll u wth ur cell wat abt functions thnk abt events espell cared missed amp irritated u 4wrd dearloving frnds wthout u cant live jst Takecare GOODMORNING,0
Gud mrng dear hav nice day,0
Old Orchard near univ,0
4 tacos 1 rajas burrito right,0
It‘s £6 get ok,0
Hows street end library walk,0
Plz note anyone calling mobile Co amp asks u type ltgt ltgt Disconnect callcoz iz attempt terrorist make use sim card Itz confirmd nokia n motorola n verified CNN IBN,0
stopped get ice cream go back,0
stitch trouser,0
da Vijay going talk jaya tv,0
22 146tf150p,1
Hey im bored im thinking u wat r u,0
Nah Wednesday bring mini cheetos bag,0
Nobody names penis girls name story doesnt add,0
Aight let know youre gonna around usf,0
Im lip synced shangela,0
Ü neva tell noe Im home da aft wat,0
bit Ur smile hppnss drop Ur tear sorrow part Ur heart life heart like mine wil care U forevr GOODFRIEND,0
Dear Voucher Holder 2 claim 1st class airport lounge passes using holiday voucher call 08704439680 booking quote 1st class x 2,1
Buzz Hey Love think hope day goes well sleep miss babe long moment together againloving smile,0
Haha Sounds crazy dunno tahan anot,0
u early,0
Ya one slow poo,0
Bloomberg Message center 447797706009 wait Apply future httpcareers bloombergcom,1
Im gloucesterroad uup later,0
Yeshere tv always available work place,0
YES place town meet exciting adult singles UK Txt CHAT 86688 150pMsg,1
Lol ouch wish id stayed bit longer,0
GOD ASKED forgiveness little child gave lovely reply wonderful fruit tree gives hurt stone Good night,0
Well join ltgt bus,0
ask keep one Maybe thats didnt get messages sent glo,0
FREE 1st week No1 Nokia tone 4 ur mob every week txt NOKIA 8007 Get txting tell ur mates wwwgetzedcouk POBox 36504 W45WQ norm150ptone 16,1
Ki send ltgt min,0
Would smoking help us work difficult time,0
Someone U know asked dating service 2 contact Cant guess CALL 09058095107 revealed POBox 7 S3XY 150p,1
Yesmum lookin strong,0
Sir Goodmorning free call,0
call,0
gr8 see message r u leaving Congrats dear school wat r ur plans,0
Love girls office may wonder smiling sore,0
Hi wlcome back wonder got eaten lion something nothing much,0
uncle timi help clearing cars,0
came hostel going sleep Plz call class Hrishi,0
Ok bag,0
Hi spoke MANEESHA V Wed like know satisfied experience Reply Toll Free Yes,0
Ok lor Msg b4 u call,0
Mila age23 blonde new UK look sex UK guys u like fun Text MTALK 6986618 30pptxt 1st 5free £150 increments Help08718728876,1
fishrman woke early mrng dark waited amp found sack ful stones strtd throwin thm in2 sea 2 pass time Atlast jus 1stone sun rose amp found tht r nt stones diamonds MoralDont wake early mrng GOOD night,0
Claim 200 shopping spree call 08717895698 MobStoreQuiz10ppm,1
ur physics get,0
Dear friends sorry late information Today birthday loving ArPraveesh details log face book see number ltgt Dont miss delicious treat,0
r ü going send,0
online transaction,0
Dear got train seat mine lower seat,0
Let know need anything else Salad desert something many beers shall get,0
Wat r u,0
WHORE UNBELIEVABLE,0
Want funk ur fone weekly new tone reply TONES2U 2 text wwwringtonescouk original n best Tones 3GBP network operator rates apply,1
sure dont mean get made hold weed,0
love know feel make belly warm wish love shall meet dreams Ahmad adoring kiss,0
Twinks bears scallies skins jocks calling Dont miss weekends fun Call 08712466669 10pmin 2 stop texts call 08712460324nat rate,1
Love want flood pretty pussy cum,0
Hey angry Reply dr,0
Short Cute good person dont try prove Gud noon,0
Also remember beads dont come Ever,0
thread wishlist section forums ppl post nitro requests Start last page collect bottom,0
First Time History Need Comfort Luxury Sold Price India OnionRs ltgt PetrolRs ltgt BeerRs ltgt SHESIL ltgt,0
Feb ltgt LOVE U day Send dis ur VALUED FRNDS evn 3 comes back ull gt married person u luv u ignore dis u lose ur luv 4 Evr,0
Actually nvm got hella cash still ltgt ish,0
tried contact reply offer Video Handset 750 anytime networks mins UNLIMITED TEXT Camcorder Reply call 08000930705,1
ok least armands still around,0
da happy sit together na,0
Yup song bro creative Neva test quality said check review online,0
dude fakemy frnds got money thts im reffering uif u member wit mail link u vl credited ltgt rs il getiing ltgt rsi draw acc wen ltgt rs,0
Dude makin weirdy brownies sister made awesome cookies took pics,0
URGENT trying contact Last weekends draw shows £900 prize GUARANTEED Call 09061701851 Claim code K61 Valid 12hours,1
Pls dont restrict eating anythin likes next two days,0
Mm ask come enough,0
funeral home Audrey dad,0
Aight text address,0
Excellent Wish together right,0
Yep fine 730 830 ice age,0
Pls wont belive godnot jesus,0
Dunno wat get 4,0
yet chikkuk wat abt tht guy stopped irritating msging u,0
long take get,0
number vivek,0
74355 XMAS iscoming ur awarded either £500 CD gift vouchers free entry 2 r £100 weekly draw txt MUSIC 87066 TnC,1
sorry brah finished last exams,0
got arrested possession shit ltTIMEgt pm,0
right though cant give space want need really starting become issue going suggest setting definite move outif im still greece maybe ready,0
normal,0
Please protect ethreats SIB never asks sensitive information like PasswordsATMSMS PIN thru email Never share password anybody,0
miss much Im desparate recorded message left day listen hear sound voice love,0
Hi Im always online yahoo would like chat someday,0
